image_name,image_path,json_path,error_codes,warning_codes,info_codes,error_count,warning_count,info_count,include
RT_ST_05_14552406,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552406.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552406.json,,,,0,0,0,True
RT_ST_05_14552407,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552407.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552407.json,,,,0,0,0,True
RT_ST_05_14552408,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552408.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552408.json,,,,0,0,0,True
RT_ST_05_14552451,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552451.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552451.json,,,,0,0,0,True
RT_ST_05_14552475,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552475.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552475.json,,,,0,0,0,True
RT_ST_05_14552518,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552518.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552518.json,,,,0,0,0,True
RT_ST_05_14552528,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552528.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552528.json,,,,0,0,0,True
RT_ST_05_14552530,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552530.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552530.json,,,,0,0,0,True
RT_ST_05_14552531,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552531.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552531.json,,,,0,0,0,True
RT_ST_05_14552544,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552544.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552544.json,,,,0,0,0,True
RT_ST_05_14552553,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552553.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552553.json,,,,0,0,0,True
RT_ST_05_14552557,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552557.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552557.json,,,,0,0,0,True
RT_ST_05_14552571,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552571.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552571.json,,,,0,0,0,True
RT_ST_05_14552588,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552588.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552588.json,,,,0,0,0,True
RT_ST_05_14552596,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552596.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552596.json,,,,0,0,0,True
RT_ST_05_14552619,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552619.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552619.json,,,,0,0,0,True
RT_ST_05_14552622,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552622.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552622.json,,,,0,0,0,True
RT_ST_05_14552636,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552636.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552636.json,,,,0,0,0,True
RT_ST_05_14552640,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552640.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552640.json,,,,0,0,0,True
RT_ST_05_14552665,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552665.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552665.json,,,,0,0,0,True
RT_ST_05_14552670,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552670.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552670.json,,,,0,0,0,True
RT_ST_05_14552701,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552701.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552701.json,,,,0,0,0,True
RT_ST_05_14552705,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552705.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552705.json,,,,0,0,0,True
RT_ST_05_14552717,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552717.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552717.json,,,,0,0,0,True
RT_ST_05_14552748,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552748.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552748.json,,,,0,0,0,True
RT_ST_05_14552755,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552755.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552755.json,,,,0,0,0,True
RT_ST_05_14552771,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552771.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552771.json,,,,0,0,0,True
RT_ST_05_14552772,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552772.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552772.json,,,,0,0,0,True
RT_ST_05_14552775,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552775.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552775.json,,,,0,0,0,True
RT_ST_05_14552777,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552777.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552777.json,,,,0,0,0,True
RT_ST_05_14552786,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552786.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552786.json,,,,0,0,0,True
RT_ST_05_14552787,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552787.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552787.json,,,,0,0,0,True
RT_ST_05_14552792,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552792.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552792.json,,,,0,0,0,True
RT_ST_05_14552796,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552796.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552796.json,,,,0,0,0,True
RT_ST_05_14552798,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552798.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552798.json,,,,0,0,0,True
RT_ST_05_14552813,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552813.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552813.json,,,,0,0,0,True
RT_ST_05_14552815,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552815.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552815.json,,,,0,0,0,True
RT_ST_05_14552832,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552832.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552832.json,,,,0,0,0,True
RT_ST_05_14552854,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552854.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552854.json,,,,0,0,0,True
RT_ST_05_14552862,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552862.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552862.json,,,,0,0,0,True
RT_ST_05_14552881,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552881.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552881.json,,,,0,0,0,True
RT_ST_05_14552882,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552882.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552882.json,,,,0,0,0,True
RT_ST_05_14552912,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552912.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552912.json,,,,0,0,0,True
RT_ST_05_14552919,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552919.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552919.json,,,,0,0,0,True
RT_ST_05_14552953,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552953.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552953.json,,,,0,0,0,True
RT_ST_05_14552955,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552955.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552955.json,,,,0,0,0,True
RT_ST_05_14552959,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552959.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552959.json,,,,0,0,0,True
RT_ST_05_14552989,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552989.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552989.json,,,,0,0,0,True
RT_ST_05_14552995,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14552995.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14552995.json,,,,0,0,0,True
RT_ST_05_14553000,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553000.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553000.json,,,,0,0,0,True
RT_ST_05_14553012,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553012.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553012.json,,,,0,0,0,True
RT_ST_05_14553018,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553018.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553018.json,,,,0,0,0,True
RT_ST_05_14553029,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553029.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553029.json,,,,0,0,0,True
RT_ST_05_14553043,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553043.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553043.json,,,,0,0,0,True
RT_ST_05_14553053,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553053.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553053.json,,,,0,0,0,True
RT_ST_05_14553061,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553061.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553061.json,,,,0,0,0,True
RT_ST_05_14553072,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553072.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553072.json,,,,0,0,0,True
RT_ST_05_14553080,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553080.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553080.json,,,,0,0,0,True
RT_ST_05_14553082,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553082.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553082.json,,,,0,0,0,True
RT_ST_05_14553092,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553092.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553092.json,,,,0,0,0,True
RT_ST_05_14553097,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553097.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553097.json,,,,0,0,0,True
RT_ST_05_14553100,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553100.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553100.json,,,,0,0,0,True
RT_ST_05_14553116,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553116.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553116.json,,,,0,0,0,True
RT_ST_05_14553131,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553131.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553131.json,,,,0,0,0,True
RT_ST_05_14553134,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553134.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553134.json,,,,0,0,0,True
RT_ST_05_14553138,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553138.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553138.json,,,,0,0,0,True
RT_ST_05_14553144,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553144.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553144.json,,,possible_self_intersection,0,0,1,True
RT_ST_05_14553155,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553155.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553155.json,,,,0,0,0,True
RT_ST_05_14553167,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553167.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553167.json,,,,0,0,0,True
RT_ST_05_14553196,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553196.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553196.json,,,,0,0,0,True
RT_ST_05_14553198,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553198.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553198.json,,,,0,0,0,True
RT_ST_05_14553207,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553207.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553207.json,,,,0,0,0,True
RT_ST_05_14553212,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553212.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553212.json,,,,0,0,0,True
RT_ST_05_14553226,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553226.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553226.json,,,,0,0,0,True
RT_ST_05_14553227,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553227.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553227.json,,,,0,0,0,True
RT_ST_05_14553235,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553235.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553235.json,,,,0,0,0,True
RT_ST_05_14553243,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553243.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553243.json,,,,0,0,0,True
RT_ST_05_14553244,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553244.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553244.json,,,,0,0,0,True
RT_ST_05_14553256,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553256.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553256.json,,,,0,0,0,True
RT_ST_05_14553258,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553258.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553258.json,,,,0,0,0,True
RT_ST_05_14553272,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553272.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553272.json,,,,0,0,0,True
RT_ST_05_14553285,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553285.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553285.json,,,,0,0,0,True
RT_ST_05_14553293,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553293.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553293.json,,,,0,0,0,True
RT_ST_05_14553303,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553303.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553303.json,,,,0,0,0,True
RT_ST_05_14553306,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553306.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553306.json,,,,0,0,0,True
RT_ST_05_14553321,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553321.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553321.json,,,,0,0,0,True
RT_ST_05_14553327,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553327.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553327.json,,,,0,0,0,True
RT_ST_05_14553328,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553328.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553328.json,,,,0,0,0,True
RT_ST_05_14553331,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553331.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553331.json,,,,0,0,0,True
RT_ST_05_14553333,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553333.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553333.json,,,,0,0,0,True
RT_ST_05_14553337,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553337.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553337.json,,,,0,0,0,True
RT_ST_05_14553341,data/raw/steel/01.원천데이터/2. RTST/RT_ST_05_14553341.jpg,data/raw/steel/02.라벨링데이터/2. RTST/RT_ST_05_14553341.json,,,,0,0,0,True
VT_ST_00_14561915,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561915.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561915.json,,,,0,0,0,True
VT_ST_00_14561933,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561933.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561933.json,,,,0,0,0,True
VT_ST_00_14561942,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561942.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561942.json,,,,0,0,0,True
VT_ST_00_14561947,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561947.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561947.json,,,,0,0,0,True
VT_ST_00_14561968,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561968.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561968.json,,,,0,0,0,True
VT_ST_00_14561969,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561969.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561969.json,,,,0,0,0,True
VT_ST_00_14561978,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561978.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561978.json,,,,0,0,0,True
VT_ST_00_14561997,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14561997.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14561997.json,,,,0,0,0,True
VT_ST_00_14562006,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562006.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562006.json,,,,0,0,0,True
VT_ST_00_14562012,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562012.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562012.json,,,,0,0,0,True
VT_ST_00_14562027,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562027.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562027.json,,,,0,0,0,True
VT_ST_00_14562034,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562034.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562034.json,,,,0,0,0,True
VT_ST_00_14562048,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562048.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562048.json,,,,0,0,0,True
VT_ST_00_14562049,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562049.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562049.json,,,,0,0,0,True
VT_ST_00_14562051,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562051.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562051.json,,,,0,0,0,True
VT_ST_00_14562066,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562066.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562066.json,,,,0,0,0,True
VT_ST_00_14562069,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562069.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562069.json,,,,0,0,0,True
VT_ST_00_14562070,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562070.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562070.json,,,,0,0,0,True
VT_ST_00_14562105,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562105.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562105.json,,,,0,0,0,True
VT_ST_00_14562108,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562108.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562108.json,,,,0,0,0,True
VT_ST_00_14562121,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562121.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562121.json,,,,0,0,0,True
VT_ST_00_14562151,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562151.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562151.json,,,,0,0,0,True
VT_ST_00_14562155,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562155.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562155.json,,,,0,0,0,True
VT_ST_00_14562167,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562167.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562167.json,,,,0,0,0,True
VT_ST_00_14562172,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562172.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562172.json,,,,0,0,0,True
VT_ST_00_14562174,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562174.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562174.json,,,,0,0,0,True
VT_ST_00_14562183,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562183.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562183.json,,,,0,0,0,True
VT_ST_00_14562192,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562192.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562192.json,,,,0,0,0,True
VT_ST_00_14562202,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562202.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562202.json,,,,0,0,0,True
VT_ST_00_14562207,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562207.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562207.json,,,,0,0,0,True
VT_ST_00_14562213,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562213.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562213.json,,,,0,0,0,True
VT_ST_00_14562217,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562217.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562217.json,,,,0,0,0,True
VT_ST_00_14562231,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562231.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562231.json,,,,0,0,0,True
VT_ST_00_14562233,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562233.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562233.json,,,,0,0,0,True
VT_ST_00_14562236,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562236.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562236.json,,,,0,0,0,True
VT_ST_00_14562249,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562249.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562249.json,,,,0,0,0,True
VT_ST_00_14562253,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562253.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562253.json,,,,0,0,0,True
VT_ST_00_14562254,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562254.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562254.json,,,,0,0,0,True
VT_ST_00_14562291,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562291.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562291.json,,,,0,0,0,True
VT_ST_00_14562298,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562298.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562298.json,,,,0,0,0,True
VT_ST_00_14562310,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562310.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562310.json,,,,0,0,0,True
VT_ST_00_14562312,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562312.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562312.json,,,,0,0,0,True
VT_ST_00_14562318,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562318.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562318.json,,,,0,0,0,True
VT_ST_00_14562319,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562319.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562319.json,,,,0,0,0,True
VT_ST_00_14562322,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562322.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562322.json,,,,0,0,0,True
VT_ST_00_14562343,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562343.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562343.json,,,,0,0,0,True
VT_ST_00_14562345,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562345.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562345.json,,,,0,0,0,True
VT_ST_00_14562357,data/raw/steel/01.원천데이터/3. VTST/VT_ST_00_14562357.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_00_14562357.json,,,,0,0,0,True
